Variable;Position;Label;Measurement Level;Role;Column Width;Alignment;Print Format;Write Format
W9_Q75A1;1955;Mediennutzung: Kronen Zeitung oder www.krone.at;Nominal;Input;8;Right;F25;F25
W9_Q75A2;1956;Mediennutzung: Der Standard oder derstandard.at;Nominal;Input;8;Right;F25;F25
W9_Q75A3;1957;Mediennutzung: Die Presse oder diepresse.com;Nominal;Input;8;Right;F25;F25
W9_Q75A4;1958;Mediennutzung: Oesterreich oder oe24.at;Nominal;Input;8;Right;F25;F25
W9_Q75A5;1959;Mediennutzung: Kurier oder kurier.at;Nominal;Input;8;Right;F25;F25
W9_Q75A6;1960;Mediennutzung: Salzburger Nachrichten oder salzburg.at;Nominal;Input;8;Right;F25;F25
W9_Q75A7;1961;Mediennutzung: Sonstige oesterreichische Tageszeitungen;Nominal;Input;8;Right;F25;F25
W9_Q75A8;1962;Mediennutzung: orf.at;Nominal;Input;8;Right;F25;F25
W9_Q76A1;1963;Mediennutzung: ORF (Nachrichten);Nominal;Input;8;Right;F25;F25
W9_Q76A2;1964;Mediennutzung: Privatfernsehen (Nachrichten);Nominal;Input;8;Right;F25;F25
W9_Q77A1;1965;Soziale Medien: Facebook;Nominal;Input;8;Right;F25;F25
W9_Q77A2;1966;Soziale Medien: Twitter;Nominal;Input;8;Right;F25;F25
W9_Q77A3;1967;Soziale Medien: Instagram;Nominal;Input;8;Right;F25;F25
W9_Q77A4;1968;Soziale Medien: Youtube;Nominal;Input;8;Right;F25;F25
W9_Q77A5;1969;Soziale Medien: WhatsApp;Nominal;Input;8;Right;F25;F25
W9_Q78A1;1970;Soziale Medien Aktivitaet: Postings zu Corona anderer lesen;Nominal;Input;8;Right;F25;F25
W9_Q78A2;1971;Soziale Medien Aktivitaet: Postings liken, teilen oder retweeten;Nominal;Input;8;Right;F25;F25
W9_Q78A3;1972;Soziale Medien Aktivitaet: selber Postings zu Corona verfassen;Nominal;Input;8;Right;F25;F25
W9_Q79A1;1973;News Avoidance: Im Allgemeinen;Nominal;Input;8;Right;F17;F17
W9_Q79A2;1974;News Avoidance: Corona;Nominal;Input;8;Right;F17;F17
W9_Q80A1;1975;Nachrichtenkonsum Auswirkung: zu grosse Menge;Nominal;Input;8;Right;F27;F27
W9_Q80A2;1976;Nachrichtenkonsum Auswirkung: negative Stimmung;Nominal;Input;8;Right;F27;F27
W9_Q80A3;1977;Nachrichtenkonsum Auswirkung: Vertrauen;Nominal;Input;8;Right;F27;F27
W9_Q80A4;1978;Nachrichtenkonsum Auswirkung: verstoerende Bilder;Nominal;Input;8;Right;F27;F27
W9_Q80A5;1979;Nachrichtenkonsum Auswirkung: Streit mit anderen;Nominal;Input;8;Right;F27;F27
W9_Q80A6;1980;Nachrichtenkonsum Auswirkung: Zeitanspruch;Nominal;Input;8;Right;F27;F27
W9_Q80A7;1981;Nachrichtenkonsum Auswirkung: koerperliche Beschwerden;Nominal;Input;8;Right;F27;F27
W9_Q81A1;1982;Kommunikativer Advokat: Auf Social Media dagegen halten/Melden;Nominal;Input;8;Right;F27;F27
W9_Q81A2;1983;Kommunikativer Advokat: Teile Aufrufe auf Social Media;Nominal;Input;8;Right;F27;F27
W9_Q81A3;1984;Kommunikativer Advokat: Leite Corona-Informationen weiter;Nominal;Input;8;Right;F27;F27
W9_Q81A4;1985;Kommunikativer Advokat: Versuche Zweifler zu ueberzeugen;Nominal;Input;8;Right;F27;F27
W9_Q81A5;1986;Kommunikativer Advokat: Hamsterkaeufer Missbilligung spueren lassen;Nominal;Input;8;Right;F27;F27
W9_Q81A6;1987;Kommunikativer Advokat: Bitte darum Abstandsregel einzuhalten;Nominal;Input;8;Right;F27;F27
W9_Q81A7;1988;Kommunikativer Advokat: Nicht-Einhaltung von Massnahmen Behoerden melden;Nominal;Input;8;Right;F27;F27
W9_Q82;1989;Soziale Kontakte: Haeufigkeit ausgetauscht/Kontakt gehalten;Nominal;Input;8;Right;F25;F25
W9_Q83A1;1990;Wissen: Corona-Impfung wird von Unternehmen zurueckgehalten;Nominal;Input;8;Right;F40;F40
W9_Q83A2;1991;Wissen: Corona-Impfung wird von der Regierung zurueckgehalten;Nominal;Input;8;Right;F40;F40
W9_Q83A3;1992;Wissen: Corona-Impfung befindet sich in Entwicklung;Nominal;Input;8;Right;F40;F40
W9_Q83A4;1993;Wissen: Coronavirus ist eine Biowaffe;Nominal;Input;8;Right;F40;F40
W9_Q83A5;1994;Wissen: Coronavirus ist eine natuerliche Infektionskrankheit;Nominal;Input;8;Right;F40;F40
W9_Q83A6;1995;Wissen: Coronavirus ist durch US-Militaerversuch freigesetzt;Nominal;Input;8;Right;F40;F40
W9_Q83A7;1996;Wissen: Coronavirus wird durch chinesische Produkte uebertragen;Nominal;Input;8;Right;F40;F40
W9_Q83A8;1997;Wissen: Bill Gates will Menschheit zwangsimpfen, um viel Geld zu verdienen;Nominal;Input;8;Right;F40;F40
W9_Q83A9;1998;Wissen: 5G-Sendemasten sind fuer die Verbreitung des Coronavirus verantwortlich;Nominal;Input;8;Right;F40;F40
W9_Q84;1999;Risikobereitschaft;Nominal;Input;8;Right;F20;F20
W9_Q85A1;2000;Psychologie: habe Leben selbst in der Hand;Nominal;Input;8;Right;F27;F27
W9_Q85A2;2001;Psychologie: Belohnung durch Anstrengung;Nominal;Input;8;Right;F27;F27
W9_Q85A3;2002;Psychologie: Fremdbestimmung;Nominal;Input;8;Right;F27;F27
W9_Q85A4;2003;Psychologie: Schicksal;Nominal;Input;8;Right;F27;F27
W9_Q86A1;2004;Coping: Arbeit und Sachen zur Ablenkung;Nominal;Input;8;Right;F27;F27
W9_Q86A2;2005;Coping: kann nicht glauben, was passiert;Nominal;Input;8;Right;F27;F27
W9_Q86A3;2006;Coping: Unterstuetzung durch andere;Nominal;Input;8;Right;F27;F27
W9_Q86A4;2007;Coping: keine Beschaeftigung mit Corona;Nominal;Input;8;Right;F27;F27
W9_Q86A5;2008;Coping: Optimismus;Nominal;Input;8;Right;F27;F27
W9_Q86A6;2009;Coping: Humor;Nominal;Input;8;Right;F27;F27
W9_Q86A7;2010;Coping: Veraenderung persoenlicher Situation;Nominal;Input;8;Right;F27;F27
W9_Q86A8;2011;Coping: Bitte um Rat um Hilfe bei anderen Menschen;Nominal;Input;8;Right;F27;F27
W9_Q86A9;2012;Coping: Gefuehle;Nominal;Input;8;Right;F27;F27
W9_Q86A10;2013;Coping: Gedanken ueber das Richtige;Nominal;Input;8;Right;F27;F27
W9_Q86A11;2014;Coping: Gewoehnung;Nominal;Input;8;Right;F27;F27
W9_Q92A1;2015;PTV: OEVP;Nominal;Input;8;Right;F26;F26
W9_Q92A2;2016;PTV: SPOE;Nominal;Input;8;Right;F26;F26
W9_Q92A3;2017;PTV: FPOE;Nominal;Input;8;Right;F26;F26
W9_Q92A4;2018;PTV: Gruene;Nominal;Input;8;Right;F26;F26
W9_Q92A5;2019;PTV: NEOS;Nominal;Input;8;Right;F26;F26
W9_Q92A6;2020;PTV: Team HC Strache (DAOE);Nominal;Input;8;Right;F26;F26
W9_Q93;2021;Wahlabsicht (Sonntagsfrage);Nominal;Input;8;Right;F26;F26
W9_Q94;2022;Lebenszufriedenheit;Nominal;Input;8;Right;F25;F25
W9_Q95;2023;Lebenszufriedenheit: Im Jahr 2019;Nominal;Input;8;Right;F25;F25
W10_Q10A1;2024;Personen im Haushalt: Partner(in);Nominal;Input;8;Right;F13;F13
W10_Q10A2;2025;Personen im Haushalt: Kinder 0-14 Jahre;Nominal;Input;8;Right;F13;F13
W10_Q10A3;2026;Personen im Haushalt: Kinder aelter 14 Jahre;Nominal;Input;8;Right;F13;F13
W10_Q10A4;2027;Personen im Haushalt: keine der Genannten;Nominal;Input;8;Right;F13;F13
W10_Q11;2028;Erwerbstaetigkeit aktuell;Nominal;Input;8;Right;F40;F40
W10_Q12A1;2029;Gesundheitliche Gefahr: Fuer mich persoenlich;Nominal;Input;8;Right;F17;F17
W10_Q12A2;2030;Gesundheitliche Gefahr: Fuer die oesterreichische Bevoelkerung;Nominal;Input;8;Right;F17;F17
W10_Q13A1;2031;Wirtschaftliche Gefahr: Fuer mich persoenlich;Nominal;Input;8;Right;F17;F17
W10_Q13A2;2032;Wirtschaftliche Gefahr: Fuer die oesterreichische Bevoelkerung;Nominal;Input;8;Right;F17;F17
W10_Q14A1;2033;Anzahl der Infizierten (amtlich);Scale;Input;8;Right;F12;F12
W10_Q14A2;2034;Anzahl der Infizierten (eigene Einschaetzung);Scale;Input;8;Right;F12;F12
W10_Q15;2035;Massnahmen der Regierung: Angemessenheit;Nominal;Input;8;Right;F32;F32
W10_Q16;2036;Massnahmen der Regierung: Effektivitaet;Nominal;Input;8;Right;F29;F29
W10_Q17;2037;Geschaetzte Dauer der Krise;Nominal;Input;8;Right;F19;F19
W10_Q18;2038;Geschaetzte Dauer der Krise: Mehr als 6 Monate;Nominal;Input;8;Right;F19;F19
W10_Q19A1;2039;Massnahme: Einschraenkung von Kontakten ausserhalb des Haushalts;Nominal;Input;8;Right;F40;F40
W10_Q19A2;2040;Massnahme: Schliessung von Gaststaetten, Cafés, Bars und Restaurants;Nominal;Input;8;Right;F40;F40
W10_Q19A3;2041;Massnahme: Verbot von Veranstaltungen mit vielen Teilnehmer*innen;Nominal;Input;8;Right;F40;F40
W10_Q19A4;2042;Massnahme: Schliessung von Schwimmbaedern;Nominal;Input;8;Right;F40;F40
W10_Q19A5;2043;Massnahme: Schliessung von Spielplaetzen;Nominal;Input;8;Right;F40;F40
W10_Q19A6;2044;Massnahme: Schliessung von Volks- und hoeheren Schulen;Nominal;Input;8;Right;F40;F40
W10_Q19A7;2045;Massnahme: Schliessung von Kindergaerten und Kindertagesstaetten;Nominal;Input;8;Right;F40;F40
W10_Q19A8;2046;Massnahme: Besuchsverbot in Pflege- und Seniorenwohnheimen;Nominal;Input;8;Right;F40;F40
W10_Q19A9;2047;Massnahme: Schliessung aller Geschaefte abseits der Grundversorgung;Nominal;Input;8;Right;F40;F40
W10_Q19A10;2048;Massnahme: Einschraenkung der Reisefreiheit;Nominal;Input;8;Right;F40;F40
W10_Q19A11;2049;Massnahme: Weitgehendes Betretungsverbot des oeffentlichen Raums;Nominal;Input;8;Right;F40;F40
W10_Q19A12;2050;Massnahme: Maskenpflicht in Geschaeften und oeffentlichen Verkehrsmitteln;Nominal;Input;8;Right;F40;F40
W10_Q20A1;2051;Ansteckungsgefahr: Restaurants, Cafés und Bars;Nominal;Input;8;Right;F17;F17
W10_Q20A2;2052;Ansteckungsgefahr: Oeffentliche Verkehrsmittel;Nominal;Input;8;Right;F17;F17
W10_Q20A3;2053;Ansteckungsgefahr: Ihrer Arbeitsstaette [wenn: erwerbstaetig];Nominal;Input;8;Right;F17;F17
W10_Q20A4;2054;Ansteckungsgefahr: Schulen und Kindergaerten;Nominal;Input;8;Right;F17;F17
W10_Q20A5;2055;Ansteckungsgefahr: Oeffentliche Parks und Spielplaetze;Nominal;Input;8;Right;F17;F17
W10_Q20A6;2056;Ansteckungsgefahr: Arzt;Nominal;Input;8;Right;F17;F17
W10_Q21;2057;Gesundheitszustand;Nominal;Input;8;Right;F17;F17
W10_Q23;2058;Corona-Diagnose: Respondent;Nominal;Input;8;Right;F40;F40
W10_Q24;2059;Corona positiv: Wieder genesen?;Nominal;Input;8;Right;F12;F12
W10_Q25;2060;Corona: Versucht getestet zu werden?;Nominal;Input;8;Right;F40;F40
W10_Q26A1;2061;Corona bisher nicht positiv: Wahrscheinlichkeit an Corona zu erkranken;Scale;Input;8;Right;F8;F8
W10_Q27;2062;Corona-Diagnose: Direkter persoenlicher Kontakt;Nominal;Input;8;Right;F40;F40
W10_Q28A1;2063;Familie und Freunde: Wahrscheinlichkeit an Corona zu erkranken;Scale;Input;8;Right;F8;F8
W10_Q29A1;2064;Familie und Freunde: Wahrscheinlichkeit an Corona zu erkranken (weitere Person);Nominal;Input;8;Right;F8;F8
W10_Q30;2065;Alkoholkonsum: Menge;Nominal;Input;8;Right;F31;F31
W10_Q31;2066;Rauchverhalten: Menge;Nominal;Input;8;Right;F30;F30
W10_Q32;2067;Schlafqualitaet;Nominal;Input;8;Right;F36;F36
W10_Q33A1;2068;Auswirkungen: Vergesse Wochentag;Nominal;Input;8;Right;F27;F27
W10_Q33A2;2069;Auswirkungen: Fehlt Kontakt;Nominal;Input;8;Right;F27;F27
W10_Q33A3;2070;Auswirkungen: Dinge tun, fuer die sonst keine Zeit;Nominal;Input;8;Right;F27;F27
W10_Q33A4;2071;Auswirkungen: Konflikte in Beziehung/Familie;Nominal;Input;8;Right;F27;F27
W10_Q34A1;2072;Depressivitaet: ruhig und gelassen;Nominal;Input;8;Right;F18;F18
W10_Q34A2;2073;Depressivitaet: einsam;Nominal;Input;8;Right;F18;F18
W10_Q34A3;2074;Depressivitaet: aergerlich;Nominal;Input;8;Right;F18;F18
W10_Q34A4;2075;Depressivitaet: so niedergeschlagen;Nominal;Input;8;Right;F18;F18
W10_Q34A5;2076;Depressivitaet: gluecklich;Nominal;Input;8;Right;F18;F18
W10_Q34A6;2077;Depressivitaet: sehr nervoes;Nominal;Input;8;Right;F18;F18
W10_Q34A7;2078;Depressivitaet: aengstlich;Nominal;Input;8;Right;F18;F18
W10_Q34A8;2079;Depressivitaet: bedrueckt und traurig;Nominal;Input;8;Right;F18;F18
W10_Q34A9;2080;Depressivitaet: voller Energie;Nominal;Input;8;Right;F18;F18
W10_Q35A1;2081;Aussage: Kinderbetreuung stellt Problem dar;Nominal;Input;8;Right;F27;F27
W10_Q36A1;2082;Zufriedenheit: Familienleben;Nominal;Input;8;Right;F40;F40
W10_Q36A2;2083;Zufriedenheit: Partnerschaft;Nominal;Input;8;Right;F40;F40
W10_Q36A3;2084;Zufriedenheit: Beruf;Nominal;Input;8;Right;F40;F40
W10_Q36A4;2085;Zufriedenheit: Freizeit;Nominal;Input;8;Right;F40;F40
W10_Q37A1;2086;Zuhause verlassen: Arbeit;Nominal;Input;8;Right;F18;F18
W10_Q37A2;2087;Zuhause verlassen: Sport;Nominal;Input;8;Right;F18;F18
W10_Q37A3;2088;Zuhause verlassen: Freunde oder Verwandte treffen;Nominal;Input;8;Right;F18;F18
W10_Q37A4;2089;Zuhause verlassen: Medikamente, medizinische Versorgung, Pflege, Hilfe;Nominal;Input;8;Right;F18;F18
W10_Q37A5;2090;Zuhause verlassen: Essen einkaufen;Nominal;Input;8;Right;F18;F18
W10_Q37A6;2091;Zuhause verlassen: Haustier ausfuehren;Nominal;Input;8;Right;F18;F18
W10_Q37A7;2092;Zuhause verlassen: Langeweile im Haus/um Freiheit zu geniessen;Nominal;Input;8;Right;F18;F18
W10_Q37A8;2093;Zuhause verlassen: Sonstige Besorgungen;Nominal;Input;8;Right;F18;F18
W10_Q37A9;2094;Zuhause verlassen: Andere Gruende;Nominal;Input;8;Right;F18;F18
W10_Q38A1;2095;Chance: Zusammenhalt hat sich erhoeht;Nominal;Input;8;Right;F27;F27
W10_Q38A2;2096;Chance: Gut fuer Umwelt und Klima;Nominal;Input;8;Right;F27;F27
W10_Q38A3;2097;Chance: Umstellung auf Online-Kommunikation;Nominal;Input;8;Right;F27;F27
W10_Q39A1;2098;Zukunftserwartung: persoenliche Lebensumstaende;Nominal;Input;8;Right;F23;F23
W10_Q39A2;2099;Zukunftserwartung: Lebensumstaende in Oesterreich;Nominal;Input;8;Right;F23;F23
W10_Q39A3;2100;Zukunftserwartung: Lebensumstaende in der EU;Nominal;Input;8;Right;F23;F23
W10_Q40A1;2101;Erwartung: Besserer Umweltschutz, teurer fuer den Einzelnen;Nominal;Input;8;Right;F22;F22
W10_Q40A2;2102;Erwartung: Schutz eigener Wirtschaft wird wichtiger als Freihandel.;Nominal;Input;8;Right;F22;F22
W10_Q40A3;2103;Erwartung: Weniger Leistungsdruck in Arbeitswelt.;Nominal;Input;8;Right;F22;F22
W10_Q40A4;2104;Erwartung: Hoehere EU-Mitgliedsbeitraege fuer Oesterreich, um zu helfen;Nominal;Input;8;Right;F22;F22
W10_Q40A5;2105;Erwartung: Zuwanderung nach Oesterreich nur in Ausnahmefaellen moeglich;Nominal;Input;8;Right;F22;F22
W10_Q40A6;2106;Erwartung: Aufwertung von Berufen im Handel und Gesundheitsbereich;Nominal;Input;8;Right;F22;F22
W10_Q40A7;2107;Erwartung: Wegen hohen Staatsschulden werden Sozialleistungen reduziert;Nominal;Input;8;Right;F22;F22
W10_Q40A8;2108;Erwartung: Der Staat wird mehr persoenliche Informationen der Buerger sammeln.;Nominal;Input;8;Right;F22;F22
W10_Q40A9;2109;Erwartung: Der Zusammenhalt in der Gesellschaft wird staerker sein.;Nominal;Input;8;Right;F22;F22
W10_Q40A10;2110;Erwartung: Es wird weniger konsumiert werden.;Nominal;Input;8;Right;F22;F22
W10_Q41A1;2111;Praeferenz: Besserer Umweltschutz, teurer fuer den Einzelnen;Nominal;Input;8;Right;F16;F16
W10_Q41A2;2112;Praeferenz: Schutz eigener Wirtschaft wird wichtiger als Freihandel;Nominal;Input;8;Right;F16;F16
W10_Q41A3;2113;Praeferenz: Weniger Leistungsdruck in Arbeitswelt;Nominal;Input;8;Right;F16;F16
W10_Q41A4;2114;Praeferenz: Hoehere EU-Mitgliedsbeitraege fuer Oesterreich, um zu helfen;Nominal;Input;8;Right;F16;F16
W10_Q41A5;2115;Praeferenz: Zuwanderung nach Oesterreich nur in Ausnahmefaellen moeglich;Nominal;Input;8;Right;F16;F16
W10_Q41A6;2116;Praeferenz: Aufwertung von Berufen im Handel und Gesundheitsbereich;Nominal;Input;8;Right;F16;F16
W10_Q41A7;2117;Praeferenz: Wegen hohen Staatsschulden werden Sozialleistungen reduziert;Nominal;Input;8;Right;F16;F16
W10_Q41A8;2118;Praeferenz: Der Staat sollte mehr persoenliche Informationen der Buerger sammeln;Nominal;Input;8;Right;F16;F16
W10_Q41A9;2119;Praeferenz: Der Zusammenhalt in der Gesellschaft sollte staerker sein;Nominal;Input;8;Right;F16;F16
W10_Q41A10;2120;Praeferenz: Es sollte weniger konsumiert werden;Nominal;Input;8;Right;F16;F16
W10_Q42;2121;Politikinteresse;Nominal;Input;8;Right;F26;F26
W10_Q43A1;2122;Vertrauen: ORF;Nominal;Input;8;Right;F29;F29
W10_Q43A2;2123;Vertrauen: Polizei;Nominal;Input;8;Right;F29;F29
W10_Q43A3;2124;Vertrauen: Parlament;Nominal;Input;8;Right;F29;F29
W10_Q43A4;2125;Vertrauen: Gesundheitswesen;Nominal;Input;8;Right;F29;F29
W10_Q43A5;2126;Vertrauen: Bundesregierung;Nominal;Input;8;Right;F29;F29
W10_Q43A6;2127;Vertrauen: Bundesheer;Nominal;Input;8;Right;F29;F29
W10_Q44;2128;Demokratiezufriedenheit: Oesterreich;Nominal;Input;8;Right;F20;F20
W10_Q45A1;2129;Politische Entscheidungen: Experten sollten entscheiden;Nominal;Input;8;Right;F27;F27
W10_Q45A2;2130;Politische Entscheidungen: Massnahmen obwohl Mehrheit dagegen;Nominal;Input;8;Right;F27;F27
W10_Q45A3;2131;Politische Entscheidungen: Entscheidungen Folge leisten;Nominal;Input;8;Right;F27;F27
W10_Q45A4;2132;Politische Entscheidungen: Gesundheit hat Vorrang vor Wirtschaft;Nominal;Input;8;Right;F27;F27
W10_Q45A5;2133;Politische Entscheidungen: Vorbereitungen noetig auch wenn hohe Kosten;Nominal;Input;8;Right;F27;F27
W10_Q45A6;2134;Politische Entscheidungen: Unternehmen staerken anstatt Arbeitnehmer;Nominal;Input;8;Right;F27;F27
W10_Q46A1;2135;Aussage: Akzeptabel hoehere Steuern zu zahlen;Nominal;Input;8;Right;F27;F27
W10_Q46A2;2136;Aussage: Lebensweise aendern;Nominal;Input;8;Right;F27;F27
W10_Q46A3;2137;Aussage: Wichtigeres als Corona im Leben;Nominal;Input;8;Right;F27;F27
W10_Q46A4;2138;Aussage: Behauptungen ueber Corona uebertrieben;Nominal;Input;8;Right;F27;F27
W10_Q46A5;2139;Aussage: Solange andere Verhalten nicht aendern keine Verhaltensaenderung;Nominal;Input;8;Right;F27;F27
W10_Q46A6;2140;Aussage: Massnahmen zur Eindaemmung des Coronavirus waren Fehler;Nominal;Input;8;Right;F27;F27
W10_Q46A7;2141;Aussage: Regierung uebertreibt hinsichtlich gesundheitlicher Gefahr;Nominal;Input;8;Right;F27;F27
W10_Q46A8;2142;Aussage: Das Coronavirus ist gefaehrlicher als eine normale Grippe;Nominal;Input;8;Right;F27;F27
W10_Q47;2143;Zufriedenheit Bundesregierung: Bilanz;Nominal;Input;8;Right;F20;F20
W10_Q48A1;2144;Kompetenz Regierungsfuehrung: OEVP;Nominal;Input;8;Right;F30;F30
W10_Q48A2;2145;Kompetenz Regierungsfuehrung: Gruenen;Nominal;Input;8;Right;F30;F30
W10_Q49A1;2146;Zufriedenheit Bundesregierung: Bekaempfung der Arbeitslosigkeit;Nominal;Input;8;Right;F20;F20
W10_Q49A2;2147;Zufriedenheit Bundesregierung: Stuetzung der kleinen und mittleren Unternehmen;Nominal;Input;8;Right;F20;F20
W10_Q49A3;2148;Zufriedenheit Bundesregierung: Stuetzung der Wirtschaft allgemein;Nominal;Input;8;Right;F20;F20
W10_Q50;2149;Links-Rechts-Selbsteinstufung;Nominal;Input;8;Right;F12;F12
W10_Q51A1;2150;Finanzierungsmoeglichkeit: Kuerzung Sozialausgaben;Nominal;Input;8;Right;F8;F8
W10_Q51A2;2151;Finanzierungsmoeglichkeit: Kuerzung Bildungsausgaben;Nominal;Input;8;Right;F8;F8
W10_Q51A3;2152;Finanzierungsmoeglichkeit: Steuererhoehung;Nominal;Input;8;Right;F8;F8
W10_Q51A4;2153;Finanzierungsmoeglichkeit: neue Staatsschulden;Nominal;Input;8;Right;F8;F8
W10_Q52A1;2154;Finanzierung: allgemeine Einkommenssteuer;Nominal;Input;8;Right;F19;F19
W10_Q52A2;2155;Finanzierung: allgemeine Vermoegenssteuer;Nominal;Input;8;Right;F19;F19
W10_Q52A3;2156;Finanzierung: allgemeine Erbschaftssteuer;Nominal;Input;8;Right;F19;F19
W10_Q52A4;2157;Finanzierung: progressive Einkommenssteuer;Nominal;Input;8;Right;F19;F19
W10_Q52A5;2158;Finanzierung: progressive Vermoegenssteuer;Nominal;Input;8;Right;F19;F19
W10_Q52A6;2159;Finanzierung: progressive Erbschaftssteuer;Nominal;Input;8;Right;F19;F19
W10_Q53A1;2160;Aussage: Beitrag zur Finanzierung durch alle Personen gleich;Nominal;Input;8;Right;F27;F27
W10_Q53A2;2161;Aussage: Kluft zwischen Arm und Reich wird durch Krise groesser;Nominal;Input;8;Right;F27;F27
W10_Q53A3;2162;Aussage: Neue Steuern schaden Wirtschaftsstandort Oesterreich;Nominal;Input;8;Right;F27;F27
W10_Q53A4;2163;Aussage: Ausgangsbeschraenkungen treffen arme staerker als reiche Menschen;Nominal;Input;8;Right;F27;F27
W10_Q54;2164;Einkommensdezil;Nominal;Input;8;Right;F40;F40
W10_Q55;2165;Glueck vs. Leistung;Nominal;Input;8;Right;F16;F16
W10_Q56A1;2166;Aussage: Politik muss soziale Ungleichheit bekaempfen;Nominal;Input;8;Right;F27;F27
W10_Q56A2;2167;Aussage: Sozialstaat macht Menschen traege und faul;Nominal;Input;8;Right;F27;F27
W10_Q56A3;2168;Aussage: Arbeitslosigkeit durch Staatsschulden bekaempfen;Nominal;Input;8;Right;F27;F27
W10_Q56A4;2169;Aussage: wenig Eingriff in Wirtschaft durch Politik;Nominal;Input;8;Right;F27;F27
W10_Q56A5;2170;Aussage: Bevorzugung von Frauen bei gleicher Qualifikation;Nominal;Input;8;Right;F27;F27
W10_Q56A6;2171;Aussage: Ausweitung der Befugnisse der Polizei;Nominal;Input;8;Right;F27;F27
W10_Q56A7;2172;Aussage: Umweltschutz um jeden Preis;Nominal;Input;8;Right;F27;F27
W10_Q56A8;2173;Aussage: Einkommensunterschiede in Oesterreich sind zu gross;Nominal;Input;8;Right;F27;F27
W10_Q56A9;2174;Aussage: Generationenvertrag;Nominal;Input;8;Right;F27;F27
W10_Q56A10;2175;Aussage: Reduktion von Einkommensunterschieden durch staatliche Massnahmen;Nominal;Input;8;Right;F27;F27
W10_Q57;2176;Issue-Position: Steuern vs. Sozialleistungen;Nominal;Input;8;Right;F40;F40
W10_Q58A1;2177;Ersatzleistung (Euro): Person mit 1500 Euro Bruttoentgelt bei 0% Kurzarbeit;Scale;Input;8;Right;F8;F8
W10_Q58A2;2178;Ersatzleistung (Euro): Person mit 5000 Euro Bruttoentgelt bei 0% Kurzarbeit;Scale;Input;8;Right;F8;F8
W10_Q58A3;2179;Ersatzleistung (Euro): Person mit 1500 Euro Bruttoentgelt bei Arbeitslosigkeit;Scale;Input;8;Right;F8;F8
W10_Q58A4;2180;Ersatzleistung (Euro): Person mit 5000 Euro Bruttoentgelt bei Arbeitslosigkeit;Scale;Input;8;Right;F8;F8
W10_Q59A1;2181;Aussage: Arbeitslose suchen nicht nach Arbeitsstelle;Nominal;Input;8;Right;F19;F19
W10_Q59A2;2182;Aussage: Leute mit geringem Einkommen erhalten weniger Sozialleistungen;Nominal;Input;8;Right;F19;F19
W10_Q59A3;2183;Aussage: Es gelingt Leuten, Sozialleistungen zu erhalten, ohne Anspruch;Nominal;Input;8;Right;F19;F19
W10_Q60A1;2184;Verantwortung Regierung: angemessenen Lebensstandard fuer Pensionisten;Nominal;Input;8;Right;F40;F40
W10_Q60A2;2185;Verantwortung Regierung: angemessenen Lebensstandard fuer Arbeitslose;Nominal;Input;8;Right;F40;F40
W10_Q60A3;2186;Verantwortung Regierung: ausreichend Kinderbetreuungsdienste fuer Berufstaetige;Nominal;Input;8;Right;F40;F40
W10_Q60A4;2187;Verantwortung Regierung: universitaere Ausbildung in guter Qualitaet;Nominal;Input;8;Right;F40;F40
W10_Q60A5;2188;Verantwortung Regierung: hochqualitative gesundheitl. Versorgung;Nominal;Input;8;Right;F40;F40
W10_Q62A1;2189;Arbeitsstunden: Jetzt pro Woche;Scale;Input;8;Right;F8;F8
W10_Q66A1;2190;Aenderung berufliche Situation: Home-Office;Nominal;Input;8;Right;F13;F13
W10_Q66A2;2191;Aenderung berufliche Situation: Abbau Zeitausgleich/Urlaub;Nominal;Input;8;Right;F13;F13
W10_Q66A3;2192;Aenderung berufliche Situation: Kuendigung;Nominal;Input;8;Right;F13;F13
W10_Q66A4;2193;Aenderung berufliche Situation: Stundenaufstockung;Nominal;Input;8;Right;F13;F13
W10_Q66A5;2194;Aenderung berufliche Situation: Kurzarbeit;Nominal;Input;8;Right;F13;F13
W10_Q66A6;2195;Aenderung berufliche Situation: Arbeitslosenunterstuetzung;Nominal;Input;8;Right;F13;F13
W10_Q66A7;2196;Aenderung berufliche Situation: Geld aus Haertefonds;Nominal;Input;8;Right;F13;F13
